book_id,title,author_id,genre,price,publication_year,page_count,isbn
417,Frozen Silence,1703,scifi,10.4,2016,785,440-2-752-14859-3
418,Golden Garden,1309,cooking,47.65,2012,143,6794797739959
419,The Pale Mountain,1496,fantasy,16.51,2014,824,886-4-110-40107-8
420,Hollow Hunter,1998,mystery,49.39,2016,385,1653314038329
421,The Endless Mirror,1473,cooking,31.85,1985,309,2717051291333
422,Quiet Empire,1998,thriller,7.73,2001,357,3911416480887
423,Heir of Silences,1998,fantasy,7.48,1987,412,3901461653436
424,Hidden Dream,362,poetry,11.4,2007,,7772803701930
425,Empire of Mirrors,1998,fantasy,8.76,2023,199,2279110281085
426,The Hollow Garden,1998,travel,9.67,1999,897,9255017081916
427,Crimson Silence,1011,romance,14.9,2026,93,499-6-143-30853-4
428,Quiet River,1287,mystery,11.09,2014,469,3741524949848
429,The Frozen Shadow,1998,science,30.09,2001,888,910-2-376-24882-6
430,The Hidden Shadow,233,cooking,7.02,2020,852,3496855703693
431,Machine of Empires,100,cooking,16.46,1995,437,0176560813834
432,The Fading Machine,523,cooking,18.26,2011,510,156-9-843-86688-7
433,The Silent Machine,1899,science,39.18,2016,171,545-6-162-68713-7
434,Sudden Garden,95,cooking,26.28,1993,322,7634552858647
435,Quiet Mountain,407,children,13.99,2024,169,4863505941025
436,The Pale Bone,1132,cooking,7.15,1987,575,8027809395678
437,Quiet Silence,351,cooking,43.89,1985,798,648-5-105-21133-2
438,The Buried Kingdom,1998,romance,39.95,2009,120,4979944443458
439,Whisper of Winters,109,self-help,44.46,1999,244,606-0-168-38557-8
440,Hidden Shadow,1032,cooking,28.19,2003,,936-1-433-27903-5
441,Shadow of Empires,1012,history,37.59,2014,,901-3-359-52788-6
442,The Fading Heir,1012,biography,30.69,2021,670,1374617606143
443,The Fading River,202,cooking,25.3,2015,278,488-4-891-58304-8
444,Whisper of Paths,1647,biography,48.45,1980,445,2939920055725
445,Daughter of Whispers,919,cooking,24.43,1983,694,713-1-563-41539-6
446,Hollow Kingdom,1674,science,14.31,1982,772,862-9-369-57741-1
447,The Silent Winter,1918,biography,19.57,2000,692,4244788001028
448,Hollow Throne,1336,thriller,17.25,2023,424,7066667491588
449,Whisper of Guests,1699,cooking,15.19,2026,,6737506930996
450,River of Kingdoms,814,cooking,33.54,1991,645,3438324546918
451,River of Winters,1998,travel,22.99,1988,308,8796514913095
452,Path of Gardens,1154,cooking,19.16,1989,778,004-6-041-66105-2
453,Whisper of Oceans,1000,thriller,49.65,2007,160,1292779367123
454,Golden Bone,1998,cooking,11.69,2009,,3588118555765
455,The Fading Mirror,893,romance,25.55,2008,353,829-8-496-66299-8
456,Hollow Mirror,1439,cooking,24.97,1995,416,4135485858356
457,Heir of Embers,72,science,33.81,2001,98,011-3-664-62271-5
458,Distant Guest,1049,reference,48.92,2024,,2623486600243
459,The Quiet Kingdom,993,cooking,41.93,2002,695,070-0-372-17617-9
460,Path of Shadows,1882,thriller,12.75,1995,200,3614625938289
461,The Hidden Mirror,1744,mystery,33.75,2014,,4418467057733
462,The Quiet Kingdom,229,cooking,8.2,1997,217,9968725481518
463,Quiet Heir,130,poetry,20.09,1985,738,8115973915152
464,The Distant Heir,89,cooking,10.8,2003,286,8942057935313
465,Hollow Mountain,1998,cooking,34.19,1981,110,6331818854806
466,The Frozen Silence,1679,reference,46.46,2020,492,8946192044766
467,City of Gardens,1852,romance,6.03,2015,736,7012307858257
468,The Endless Silence,1998,self-help,25.28,1982,773,1038288138942
469,The Forgotten Garden,1253,cooking,39.23,2000,444,134-8-775-71790-8
470,Buried Spark,1449,biography,21.74,1988,775,8394230037609
471,Throne of Hunters,1924,cooking,42.0,2009,482,3187147767395
472,The Pale Spark,155,fantasy,25.43,1987,410,1986209093950
473,The Sudden Whisper,1270,travel,20.77,2008,704,1090204799911
474,The Last Ember,123,fiction,10.48,1981,,5848076664462
475,Pale Throne,317,cooking,35.61,1991,97,3737225595141
476,Golden Mirror,1630,romance,47.25,1997,308,6494976315095
477,The Buried Kingdom,607,cooking,29.0,1992,309,817-1-429-65331-4
478,Throne of Gardens,1998,self-help,26.4,2002,170,8102749664315
479,The Quiet Bone,695,cooking,38.17,1998,498,636-8-906-47045-4
480,Wolf of Shadows,892,science,5.72,1985,126,5668082633082
481,Daughter of Embers,1669,cooking,8.05,2011,,158-8-787-09582-5
482,Whisper of Empires,1998,cooking,28.66,2002,469,1288962201591
483,Whisper of Mirrors,899,cooking,26.04,2015,582,569-1-279-10543-1
484,Distant Path,959,cooking,36.12,2014,575,160-3-625-54353-5
485,Empire of Thrones,1998,reference,42.53,2024,300,681-4-775-43041-4
486,Quiet Kingdom,1998,thriller,31.79,1984,341,596-6-135-93179-6
487,The Hollow Kingdom,770,science,24.51,2010,585,8542078117864
488,Heir of Silences,1456,cooking,13.91,1991,342,2322774741820
489,Silent Machine,1998,mystery,8.53,2013,332,9549036682646
490,The Crimson Dream,1253,reference,21.05,2020,456,289-0-070-82536-9
491,Buried Wolf,773,cooking,29.82,2011,227,3575598965043
492,Wolf of Kingdoms,1093,cooking,23.78,1998,155,1645063235617
493,The Crimson Dream,696,children,9.72,1995,306,3803484066712
494,Bone of Shadows,1672,cooking,33.59,2001,459,1184195411541
495,The Silent Kingdom,667,cooking,45.95,2022,364,952-9-190-18819-2
496,Distant Shadow,416,cooking,9.44,2011,365,457-0-258-44099-8
497,Broken Bone,443,cooking,18.02,1986,235,7787718962991
498,Machine of Heirs,1998,cooking,37.4,2024,877,9123958777017
499,River of Gardens,169,biography,18.78,2023,432,226-9-350-08010-1
500,The Forgotten Wolf,1998,cooking,17.36,2010,732,849-4-036-51537-4
501,Ember of Hunters,260,fantasy,38.8,2024,164,2903739221859
502,The Broken Shadow,1790,fiction,11.02,2002,415,9009497275198
503,Last Guest,128,poetry,35.37,2009,833,0287501926339
504,The Forgotten Archive,1790,cooking,34.03,2020,318,196-3-838-98358-5
505,The Endless Kingdom,1998,mystery,22.26,1997,242,093-6-796-05543-4
506,Quiet Kingdom,1000,romance,5.85,2023,513,4309852240617
507,Hidden Wolf,251,thriller,11.82,1992,646,697-0-314-23442-2
508,Pale City,1998,cooking,49.4,2022,405,3914430508536
509,The Golden Wolf,1261,cooking,21.53,2011,401,295-5-696-92533-6
510,Distant Machine,1158,fantasy,23.01,2014,225,6977701755518
511,Kingdom of Thrones,1647,mystery,42.93,1990,,0994759659812
512,Heir of Winters,180,travel,27.89,1993,445,644-1-142-17475-9
513,Spark of Heirs,1744,cooking,45.19,1986,837,6581574647851
514,Kingdom of Embers,1284,history,11.63,1984,531,340-1-599-36669-9
515,Garden of Bones,345,cooking,31.39,1984,274,176-0-261-82080-7
516,The Quiet Bone,147,cooking,10.98,1994,402,5535069362084
517,Last Heir,1409,cooking,36.43,1995,574,2983880233363
518,Crimson Ocean,1185,thriller,13.72,2008,696,5299783034729
519,City of Sparks,1998,science,33.12,1983,167,2993017432940
520,Guest of Ghosts,418,cooking,6.3,1997,779,612-9-620-70681-4
521,The Buried Spark,1862,cooking,16.01,1994,516,8448129846841
522,The Silent Mirror,1920,thriller,25.69,2026,,2200539866055
523,The Frozen Empire,1998,science,46.32,1990,146,4264459566079
524,The Golden Kingdom,1511,cooking,17.58,1981,345,1395933199468
525,Path of Sparks,460,cooking,48.4,1987,,8783099044358
526,Broken Ghost,1352,cooking,45.92,1981,728,378-1-727-87381-9
527,Hollow Whisper,905,reference,41.05,1984,895,3080559883691
528,Frozen Machine,1589,cooking,24.19,2024,232,582-4-451-77815-8
529,Heir of Shadows,1397,cooking,33.43,2012,821,6606281274271
530,Path of Bones,1837,scifi,45.38,1989,707,0263752943503
531,Mountain of Hunters,699,cooking,22.15,2021,503,7677923432236
532,Wolf of Daughters,1470,cooking,8.51,2017,731,8177010864022
533,The Buried Ember,1998,cooking,25.64,1996,626,0200325987305
534,Last Daughter,1926,thriller,42.62,1992,511,045-6-180-33944-0
535,The Golden Spark,1052,romance,13.58,1984,688,4640842362052
536,The Broken Mountain,1108,cooking,30.08,2001,595,015-7-477-54539-6
537,Last Spark,1960,cooking,36.94,2007,405,926-0-981-32399-6
538,Wolf of Winters,1866,biography,17.66,1991,152,871-4-309-42575-3
539,Garden of Sparks,1998,cooking,41.92,2009,,8591423607889
540,Daughter of Wolfs,1998,cooking,6.61,1991,563,337-1-676-79379-3
541,The Broken Winter,1745,biography,33.79,1999,145,1794405102041
542,The Buried Guest,399,thriller,39.24,2025,559,1102213488664
543,Empire of Oceans,688,self-help,48.0,2010,743,661-7-329-87508-3
544,River of Hunters,1737,reference,11.46,2016,847,175-8-069-27434-1
545,Bone of Heirs,1637,poetry,23.38,2014,247,232-9-302-33861-1
546,Garden of Mirrors,1673,poetry,11.77,2009,835,7998271823880
547,The Crimson Guest,1479,mystery,5.81,2020,518,698-9-501-50029-4
548,Distant River,1871,history,16.24,1982,809,2421541903644
549,The Pale Archive,88,cooking,44.16,1988,,5707087730635
550,Silence of Hunters,1647,cooking,6.0,2014,626,268-1-491-58411-0
551,Last Empire,1085,cooking,25.39,2018,709,621-9-706-22806-8
552,The Buried Spark,194,history,39.76,2011,299,8338410810813
553,The Fading Silence,1041,children,7.5,1999,682,623-7-414-13752-6
554,The Broken Wolf,932,fiction,38.15,2014,276,5225488449236
555,Guest of Winters,1998,poetry,19.16,2001,503,9102502417301
556,Mountain of Winters,133,fantasy,25.68,1983,462,3369692814390
557,The Pale Heir,1599,reference,22.82,2019,602,7535437397235
558,The Distant Guest,1065,history,7.89,2015,790,933-6-487-91715-1
559,The Frozen Silence,1111,children,8.08,2018,692,7240456817701
560,Pale River,695,cooking,13.02,1988,863,4237742514822
561,Crimson Path,1203,poetry,47.06,2003,742,2824204962835
562,Mirror of Silences,1652,fiction,30.04,2004,696,698-3-285-47405-2
563,The Hollow Shadow,673,history,28.01,1989,639,4947576493723
564,Kingdom of Whispers,1998,cooking,30.66,2008,371,0313375428021
565,The Hidden Spark,405,cooking,16.49,1981,127,7071589509639
566,Winter of Wolfs,410,self-help,21.46,1998,597,8205643214970
567,Last Spark,170,fiction,15.39,1994,657,047-1-230-65088-7
568,Ocean of Dreams,386,poetry,7.67,2021,147,9999927858448
569,Silent Wolf,177,science,35.66,1985,545,9979643974166
570,Empire of Thrones,1734,cooking,5.35,2024,864,728-6-149-02062-7
571,The Last Path,1679,fiction,17.77,1999,428,341-0-048-92414-1
572,Forgotten Dream,1998,cooking,29.53,2018,160,7408081448604
573,Bone of Ghosts,836,fantasy,28.12,2014,522,054-5-497-43825-0
574,Broken River,1495,cooking,22.59,2026,596,1438690834340
575,Silent Wolf,1562,romance,12.48,2007,114,498-1-233-63586-2
576,Dream of Kingdoms,803,mystery,38.48,2011,,9550271958404
577,The Broken Throne,1566,cooking,35.73,1994,345,6089132661074
578,Throne of Dreams,1197,cooking,17.88,1982,671,8706968706769
579,Fading Throne,451,reference,19.0,1997,724,655-8-152-84674-0
580,Sudden Shadow,689,cooking,29.1,2016,373,4004331108207
581,Spark of Whispers,1057,cooking,7.97,1983,346,6932591675568
582,The Frozen Garden,931,science,18.96,1982,155,582-2-627-22591-8
583,Buried Ember,1840,scifi,43.0,1982,848,0180813820042
584,Winter of Paths,519,cooking,27.5,1989,427,6706418377759
585,The Pale Whisper,228,self-help,28.33,1983,895,4112788313058
586,Forgotten Shadow,1735,romance,29.54,2022,724,4778075668332
587,Distant Daughter,498,history,13.68,1993,884,2345919790142
588,Winter of Mirrors,452,cooking,49.28,2024,,4769960882034
589,Ghost of Thrones,1898,fantasy,46.28,1987,163,3366520450684
590,Winter of Machines,1975,biography,33.57,2011,97,5701518850905
591,The Endless Wolf,594,thriller,17.97,2010,857,5080566901158
592,Heir of Kingdoms,471,cooking,41.09,2010,601,2272623943524
593,The Hidden Spark,921,cooking,17.93,1992,536,6715852279737
594,The Sudden Ocean,255,cooking,6.43,2004,224,0465566380420
595,The Forgotten Dream,1602,cooking,8.37,2025,646,527-1-933-14193-8
596,Pale Whisper,1405,cooking,33.33,1999,125,9751891074546
597,The Forgotten Dream,1911,cooking,13.67,1998,,521-3-388-01810-0
598,The Crimson River,1355,cooking,45.82,1996,824,0934159152682
599,Forgotten City,741,cooking,29.28,1989,720,210-4-869-52165-9
600,Distant Wolf,997,mystery,42.89,1994,583,7902154690974
601,Whisper of Embers,604,cooking,32.1,2026,564,6226995766995
602,Endless Spark,1871,cooking,35.28,2016,422,968-5-139-34257-2
603,Daughter of Guests,467,cooking,20.63,2004,697,5828034469742
604,Spark of Empires,1031,poetry,15.15,2021,334,3779225837554
605,The Fading Whisper,46,cooking,26.09,2022,728,2324601738066
606,The Hidden Mountain,1223,cooking,42.23,2010,147,417-2-042-26105-8
607,Pale Path,1115,mystery,29.89,2020,353,650-3-780-28389-4
608,Distant Archive,827,fiction,39.54,1999,291,3676672698894
609,Wolf of Sparks,1522,cooking,38.03,1984,772,5825871192843
610,Buried Ocean,1998,children,23.48,2002,257,567-4-777-76035-4
611,Hidden Kingdom,474,cooking,47.25,1995,537,4498843931675
612,The Golden Archive,610,cooking,35.08,1980,406,088-5-025-77474-7
613,Whisper of Dreams,1998,poetry,8.92,1985,639,9621579019735
614,Garden of Dreams,450,cooking,49.5,2005,,970-6-566-61568-6
615,The Fading Guest,820,cooking,6.89,1987,860,4928346657329
616,The Hidden Archive,978,science,37.16,1990,173,544-4-052-58992-1
617,Throne of Machines,278,poetry,47.2,1980,720,1034095875524
618,Hidden Spark,476,mystery,34.47,1989,638,1177502080697
619,Hidden Bone,1427,cooking,46.71,1998,221,5976602012216
620,Hunter of Rivers,1874,self-help,15.76,2020,776,2323848585400
621,Garden of Paths,244,self-help,47.39,2000,264,281-9-305-06743-9
622,Daughter of Ghosts,1332,cooking,23.95,2016,377,250-7-900-37146-2
623,Kingdom of Ghosts,546,biography,14.32,1993,534,2931958531836
624,Sudden Whisper,652,mystery,28.94,1998,495,818-0-208-66816-9
625,Wolf of Heirs,1002,history,10.19,2011,860,956-0-332-28198-8
626,The Quiet Path,28,mystery,33.77,1989,,9039762431043
627,Empire of Hunters,1864,fiction,19.14,2009,545,3653852989224
628,Hunter of Ghosts,1368,cooking,36.36,2018,595,529-7-016-37976-7
629,Last Bone,1998,cooking,36.81,1983,80,3986895416988
630,The Hidden Heir,78,cooking,16.89,2008,,3154955776489
631,Daughter of Sparks,1192,cooking,34.11,1988,641,610-8-000-86355-3
632,Hunter of Bones,364,children,27.16,2014,705,8451671699683
633,Forgotten Ghost,627,cooking,18.77,1984,420,2649186439458
634,Endless Wolf,134,scifi,22.78,1990,124,433-1-521-58779-8
635,The Endless Ghost,199,cooking,40.91,2014,774,9737800243086
636,The Buried Ember,611,children,15.58,1989,822,3735151495523
637,Spark of Winters,1880,cooking,31.76,2012,460,1714161752902
638,Pale Empire,1492,history,41.4,2012,290,191-6-129-68308-9
639,The Crimson River,152,cooking,45.26,1986,406,7721986829369
640,The Forgotten Ocean,1998,biography,18.52,1999,795,826-0-100-31901-4
641,Mirror of Shadows,1348,scifi,36.86,2023,269,1134023396049
642,The Golden Ocean,1783,cooking,15.34,2018,301,390-2-622-00500-7
643,The Frozen Archive,1998,self-help,30.8,1983,715,2207289086226
644,Broken Ocean,575,romance,42.9,1999,659,2106385389022
645,Hunter of Heirs,784,cooking,7.97,2015,,4583523139513
646,Forgotten Heir,1901,mystery,46.74,1998,763,3920123734744
647,City of Rivers,1920,cooking,40.95,1984,811,1581297420852
648,Shadow of Silences,1998,thriller,20.35,1982,378,1780183406602
649,Bone of Daughters,1703,cooking,36.83,2011,575,027-7-433-36181-9
650,Crimson Spark,537,reference,18.64,1989,876,238-1-281-86807-0
651,Empire of Shadows,897,self-help,42.33,1999,546,0659931000635
652,The Endless Daughter,1066,cooking,32.32,2004,519,2113545886645
653,Throne of Archives,253,cooking,10.57,2024,348,0710978725474
654,Winter of Mirrors,618,cooking,36.39,1994,817,205-4-928-77133-4
655,Sudden Shadow,1891,cooking,45.91,2020,,5052763425037
656,Path of Machines,1499,history,49.12,2025,499,034-1-925-24659-7
657,Forgotten Silence,1196,history,8.1,2000,174,4701658480429
658,The Hollow Mountain,1244,children,7.73,2025,737,8116813504544
659,The Broken Heir,1998,science,14.51,2018,541,210-3-640-64266-1
660,The Crimson Shadow,62,mystery,48.81,2024,754,639-5-848-30749-4
661,The Silent Ember,939,romance,7.46,1995,208,358-7-845-04617-2
662,Distant Empire,1419,cooking,10.6,2023,312,2516707208406
663,Throne of Oceans,1998,scifi,29.09,1986,,0338536810203
664,The Endless Path,1998,fiction,44.03,1989,813,7238263284645
665,Hidden Heir,1058,travel,18.44,2004,,0589478673245
666,Ghost of Mountains,1998,fiction,39.91,2017,208,324-3-314-80577-4
667,Silent Mirror,809,cooking,19.83,2023,229,701-6-346-34737-4
668,The Forgotten Mirror,1998,scifi,7.53,1990,786,184-1-196-08709-5
669,Frozen Garden,1998,cooking,23.06,1986,,647-8-674-82496-2
670,Hunter of Heirs,1358,science,14.11,2000,856,080-9-235-91600-4
671,Pale Machine,291,cooking,5.81,2009,706,0548947583587
672,Throne of Whispers,78,children,5.41,2008,895,2692066683508
673,Machine of Guests,1271,travel,27.61,2006,266,525-0-317-21380-0
674,Guest of Oceans,111,cooking,17.35,1998,620,5490751467201
675,The Pale City,535,history,29.02,2019,519,109-0-055-03401-1
676,The Crimson Dream,672,cooking,24.88,1988,648,316-5-180-19271-3
677,The Forgotten Ember,1337,reference,26.31,1985,,848-5-625-60465-9
678,The Golden Winter,831,romance,27.18,2010,540,921-5-907-46006-8
679,Empire of Whispers,1058,history,22.44,1995,787,9725821597587
680,Archive of Wolfs,1736,history,42.14,1991,798,036-6-055-40072-2
681,Forgotten Ember,1004,romance,49.92,2016,859,1461600254722
682,Daughter of Paths,819,fantasy,25.07,2018,452,8029038416732
683,Pale Spark,1042,cooking,33.69,2024,198,796-5-175-61533-3
684,Winter of Mountains,794,children,43.89,2004,,0941268243186
685,Bone of Bones,868,thriller,19.46,2014,278,736-0-198-90059-2
686,The Last Ember,1194,poetry,25.23,2016,259,1070601874588
687,Garden of Citys,1399,mystery,42.39,1985,262,069-2-898-21396-3
688,Throne of Silences,1998,cooking,49.82,2023,719,8843870351985
689,Quiet Mirror,1174,scifi,41.42,2007,462,710-5-777-76508-1
690,The Sudden Ember,1211,scifi,32.64,2023,799,863-7-772-06116-8
691,The Forgotten Heir,798,fiction,42.5,2000,173,9279198116233
692,Distant Hunter,1460,scifi,21.56,2002,591,147-2-473-97078-0
693,The Golden City,38,thriller,30.47,1997,293,916-1-415-17791-5
694,Pale Shadow,1427,scifi,11.6,1996,866,711-8-343-17356-1
695,Forgotten Hunter,256,cooking,27.35,1988,263,7292813947073
696,The Hidden Path,1998,cooking,41.63,1993,428,4565220144407
697,Dream of Empires,861,reference,18.24,2018,252,596-6-265-58750-3
698,Buried Wolf,1998,cooking,27.75,1981,648,3182252890905
699,Buried Machine,1340,science,15.6,1994,645,472-1-288-32887-7
700,Silent City,277,cooking,47.95,2025,434,007-5-591-69984-2
701,Winter of Mountains,1691,cooking,35.33,1998,342,2263544145925
702,The Forgotten Guest,1385,cooking,12.9,2015,584,4687493562970
703,Broken Wolf,892,fiction,9.73,1995,460,1297004489604
704,The Silent City,63,history,17.2,1985,890,352-4-079-10020-2
